prob_id,us-east4_avg,us-east1_avg,us-central1_avg,us-west1_avg,northamerica-northeast1_avg
35237,134.230631,145.771453,156.418976,189.798078,136.607505
35232,155.877399,153.061296,160.229389,200.899474,152.385778
35233,141.155319,147.641595,177.560987,207.502474,136.395568
35230,40.745905,53.615775,58.49327,92.591311,39.999406
35547,199.607527,236.206043,223.218531,222.921233,228.31825
35239,81.904998,94.560347,105.438213,141.33243,92.926006
11540,106.178427,119.161746,133.466119,171.91319,130.21781
11541,118.205842,130.014254,142.177179,174.127239,124.790322
28991,102.278068,113.606631,124.469495,160.170567,111.643624
28999,129.704262,140.65991,151.8752,187.758452,136.085935
19927,102.61410125,166.004698,153.059105,467.60141875,113.87458
19397,143.51354,123.268091,135.72684,203.262253,127.018327
19396,127.238127,139.070217,149.849443,183.546944,137.519899
19395,140.974147,147.834276,156.277145,189.247815,149.009461
19393,99.817736,107.863229,119.82143,153.447949,101.989956
19391,109.86923,121.334946,134.056074,166.459352,117.08027
22260,120.331341,125.699393,142.59488,176.911661,122.681809
16072,81.673159,93.109969,62.081594,20.087097,82.521013
22268,94.091633,111.22074,124.684204,156.573151,111.146565
25060,55.356225,62.807438,36.589281,38.576444,56.844636
25067,76.863119,88.578571,99.775696,134.614835,86.979739
25064,297.108287,313.414673,274.548075,259.524047,288.489673
25069,33.665376,43.315939,52.921163,90.183424,35.442209
27376,117.512312,153.090155,127.802545,161.51259,128.419932
27379,125.055949,135.933297,149.949238,182.095119,134.781426
30708,103.547752,114.79573,125.705279,159.543752,111.316506
25283,255.366888,266.798218,278.86615,312.60502,263.278422
25280,302.537174,317.855395,275.381618,262.697682,305.709502
25281,89.150078,105.982684,111.720421,144.51854,94.167182
19972,80.017511,73.373542,58.271228,75.559212,71.850886
19971,220.046034,222.816492,197.206289,184.590999,226.16047
19970,215.473713,224.874584,192.146858,153.80709,216.203277
19977,111.498126,123.349157,135.128055,168.473502,118.272683
16256,94.968368,105.098187,131.291597,158.788151,105.164948
19975,112.868136,123.344066,135.558903,168.706045,118.173004
19974,206.759017,210.042012,195.050658,172.894315,221.490497
32019,133.168045,147.831745,163.78134,191.830243,140.785776
16706,97.651974,109.420916,121.675816,155.743297,104.145084
16701,95.299963,108.740446,120.998892,154.457706,101.364785
16703,104.482527,116.201895,128.079486,161.407837,110.407368
22484,121.440349,133.113405,145.045279,178.532194,130.686617
22487,80.285991,92.10473,104.239316,139.137526,92.605881
22480,89.738801,103.852181,464.31728125,147.389596,96.293011
12015,84.809452,95.899437,107.877905,141.498366,91.404009
12014,129.448839,141.535613,153.076256,188.820528,161.998337
12017,126.495894,135.395511,147.744413,181.75567,132.377347
12016,57.837971,68.434735,45.362785,86.587892,47.805736
22488,94.942213,106.104945,119.194825,152.467464,104.731074
12012,18.321227,30.565176,44.320897,83.977916,27.013921
6347,226.7472686,235.693483,197.7631052,164.4091108,226.5587474
17250,120.962852,132.358182,145.379661,177.96954,130.425813
10701,34.120392,42.995301,33.912946,78.463653,22.195125
10704,33.094935,38.22902,49.167729,79.530824,51.142985
24883,81.436379,94.669256,103.120118,136.764553,89.347919
24882,98.561761,109.281828,121.753608,155.049927,103.729204
24887,253.3579,259.71611,227.906768,189.623849,256.493636
24886,97.655632,108.748694,122.419288,153.991487,104.468918
24885,119.695383,127.257456,128.95881,161.569997,125.707487
21614,155.368145,164.95127,190.757638,191.20318,170.242747
24889,108.085396,128.155617,579.5744625,166.57435,293.017775
26023,83.116125,94.495622,106.255817,140.808499,94.323241
26028,103.876793,114.821542,131.108217,163.021801,115.893052
31318,30.792699,42.25682,28.215782,112.295064,41.120582
2143,116.2574062,128.457089,140.2922778,173.039651,131.2930054
10890,98.261424,110.073741,127.836427,162.0963,112.000326
32043,97.578147,108.759454,120.681693,153.658604,105.91225
22874,90.832514,103.031912,115.213047,148.873399,100.975918
22870,75.985088,85.652869,57.692684,33.423067,81.462857
22872,78.747968,89.836353,101.872149,135.639191,84.844977
22873,95.771046,102.137108,113.353428,146.674724,103.969897
24081,87.794547,99.198216,111.460098,145.085818,94.243964
24080,108.330017,119.054947,131.353,164.80231,114.762848
22879,122.099163,136.283576,147.714394,190.633364,134.738951
3513,89.6869042,103.8153428,116.5090026,146.7838764,101.528084
3517,23.5193906,34.855841,18.504657,52.0529002,30.3999036
3515,100.6163144,112.6745316,131.0492422,167.906645,114.6484458
2685,38.9764688,37.976533,55.0923374,85.1615404,52.5660782
2681,87.627282,98.444104,110.3895774,143.7817634,97.32098
2682,112.334307,123.7934842,135.6693776,169.079074,117.6995568
2683,119.8376696,130.0311812,144.1347362,177.0813282,132.3476232
14626,209.944625,225.53433,188.063128,154.226505,216.712977
14623,259.19862,269.258177,232.685608,213.28112,263.561499
14629,15.540185,32.539058,29.238187,74.595689,8.170769
99,145.5950114,157.7544512,173.6664924,204.2590106,156.7969088
93,224.4952004,227.5582924,200.3500434,189.0277244,230.8181454
92,84.1926314,96.2869446,107.5293912,142.3311644,94.234541
34940,106.270443,117.226692,129.426762,162.837793,113.332071
97,76.8109216,86.6926252,138.3730458,47.4978916,82.1038248
30411,125.158487,136.7188,131.455018,165.276949,135.174854
30410,96.532936,107.006789,120.408604,154.26749,101.190752
30413,89.816768,101.00636,119.062856,150.201547,105.570616
30412,114.631325,126.838116,123.187873,157.178826,123.206111
14680,184.478515,196.286048,208.085967,240.448245,193.77284125
30419,119.143366,122.116752,125.524819,156.314118,121.012313
13050,85.789335,97.245273,113.799667,143.872883,100.482766
13051,222.163634,238.886682,204.531782,166.866719,228.03397
13056,76.049132,73.918886,40.904143,29.754239,76.000411
13057,118.225986,129.04082,142.582223,176.087032,125.786001
13055,145.259723,161.220461,168.678509,202.10123,151.951573
33507,96.539018,107.688885,119.447759,153.016592,101.912065
33505,168.283503,134.320102,180.005332,178.406594,154.211789
33854,117.907422,129.004284,141.342315,174.466401,125.822747
33503,162.188003,165.122394,193.35388,199.24675,181.459167
33856,213.859376,217.8898,190.123658,178.5995,220.582187
33501,200.047809,183.090535,202.757266,239.943203,207.873012
33508,151.047216,155.965506,174.572243,181.297531,160.290153
17826,162.059353,158.987482,182.376932,198.203902,177.841668
17825,122.460893,135.034123,153.92839,184.661612,132.306888
17822,77.994548,90.444501,59.773516,36.535336,84.281765
19306,111.203144,121.875354,133.344897,168.665702,116.456956
20252,211.722906,206.035739,178.341089,172.495619,208.42539
20253,227.181295,230.278479,229.208568,192.432779,263.845763
20250,96.221377,106.688025,120.421666,152.654391,104.914723
27571,238.405155,248.468021,263.797007,292.670673,247.396438
20257,95.665935,107.258671,126.402253,151.40098,107.886002
29819,100.268098,123.243869,136.02824,163.612123,113.264464
29817,231.755551,251.649566,227.107013,194.479594,237.889357
29764,116.511333,127.231291,137.787709,171.673063,121.660915
29814,280.32786,295.612351,264.408267,241.44297,287.147266
29762,102.230723,113.661218,126.121911,158.992037,109.093786
1174,86.1069486,83.0106794,138.1603094,141.9596058,101.718395
23058,111.569237,125.416496,141.945954,176.376734,123.013587
1171,17.092612,21.6874028,27.0348348,61.439398,30.5558078
23054,104.723324,116.163902,128.205358,159.485478,108.704256
23050,129.066942,139.842883,148.502114,186.177777,135.567948
1179,16.5837346,30.79143,35.28546,72.5611156,19.4962988
23052,98.322058,115.926967,126.861995,160.685978,129.992146
27619,109.672032,138.206751,137.833578,167.653075,108.915466
32068,107.070258,118.534302,130.649219,164.051198,113.539966
29389,118.629762,129.982144,147.937587,178.764155,126.403442
27611,125.478523,135.523828,149.648826,198.945397,130.08357
29388,110.58773,122.643929,143.846172,174.910532,120.783942
31233,245.102298,248.536755,221.439782,209.615507,251.755973
10712,260.345096,260.222935,257.156518,254.089774,262.405358
31235,100.574611,112.925013,129.217877,162.694947,112.877934
623,106.9953244,118.8100846,143.1953186,172.248457,112.1541342
22950,93.814322,106.061849,118.768867,151.791618,102.809993
12832,126.902354,138.844228,150.3869,184.40566,131.745128
620,100.913224,459.2140184,122.7370226,156.7649598,105.3453526
34558,115.666297,112.20687,122.605225,158.02501,118.275599
22955,119.914692,130.911799,143.156434,176.421487,126.463666
12834,112.441741,123.125721,135.669307,169.795344,120.80175
627,107.5301592,118.5013486,130.795188,163.3966408,113.7753832
12839,122.744252,134.267895,146.451402,178.309834,128.522343
12838,135.715663,155.181985,167.96728,196.413781,151.823955
34550,111.208274,118.611026,138.460605,164.076428,115.661263
34553,105.772694,117.72248,128.304626,161.69196,110.321376
26624,151.202263,166.093511,178.700675,325.34334,167.089145
26627,104.685229,115.839192,129.349185,162.112413,115.669644
26622,126.954086,140.230896,150.031857,181.133523,133.059275
624,106.990102,117.4949616,231.2763344,163.26946,116.1968874
629,379.1125244,113.320266,287.3013312,163.4404172,107.8874326
4597,92.4083894,101.4297804,113.3872358,148.6714668,97.902356
628,137.7618712,150.9035822,163.4255176,195.8827406,145.4125346
24903,105.002091,117.574465,115.621365,148.972697,116.017505
10884,21.261746,34.543137,44.946362,82.916421,27.655924
10885,110.413805,122.833235,134.753201,172.344614,121.577057
10881,88.075219,100.148696,110.056705,145.015671,96.316263
23122,98.270453,109.315139,120.510722,154.296698,106.067279
22672,173.675723,191.616737,162.095689,139.079134,181.030823
22671,220.95348,223.449265,196.531502,184.869521,226.483379
26564,82.954738,93.173274,56.430797,35.709501,84.811517
15551,172.205434,193.90458,148.356927,185.408673,200.27097
2314,119.3558258,130.8643082,146.283447,187.304486,130.0443908
31918,211.617489,226.560145,189.986688,155.708011,218.80624
21986,180.767384,200.29571,227.725475,218.945219,208.317621
392,153.853471,168.879701,176.4317538,211.6381094,162.9708618
390,122.958361,133.01179,145.3555494,158.5212226,135.8722834
396,91.4743484,102.7174094,115.2338152,148.4416814,102.9485778
395,106.91023,122.9236468,131.826612,168.2700628,114.7134184
394,17.3915172,28.8142908,48.4013666,83.7249196,29.1930684
22010,111.157045,122.190443,120.684021,156.329481,121.147637
22017,106.525597,117.831055,130.379641,164.222718,113.682068
22015,95.75191,106.291192,121.109748,154.053578,96.420034
2309,120.8658672,139.5110682,147.9179048,178.425636,125.1092218
2308,105.3447384,168.2207572,205.6028576,156.0908092,130.7919628
13618,105.273953,120.374638,129.349101,162.188881,116.71368
2301,96.2448582,108.9097948,119.9851248,157.2770622,107.0443228
13615,95.633713,106.272942,119.985369,152.305851,105.007672
2303,101.599816,113.2978404,125.2514556,157.5188288,106.9736668
31907,99.798431,110.7933,122.934398,157.066858,106.331576
13610,133.369805,143.323199,156.732408,205.007016,142.09242
4720,265.0107408,283.4441274,245.4554608,207.1786402,268.016694
2307,118.6555632,130.5981196,140.9496856,171.9090006,118.6186992
2306,110.584803,121.4738168,136.7776016,173.6523614,118.654488
16064,94.308758,105.629141,117.864124,151.494687,103.075612
32226,77.272423,89.15181,101.648349,135.266151,88.864361
19700,119.175537,114.732799,173.407831,209.657081,163.770434
16061,105.711032,117.496534,130.097879,163.182746,114.204631
19702,111.3532,122.987342,134.191587,167.046741,119.151791
32223,93.798042,104.954058,125.926743,158.590609,108.969108
12874,100.010412,112.292821,133.67969,158.568881,106.925889
11280,102.539275,114.882073,124.800814,161.855379,115.711512
11282,114.446731,126.104559,138.875107,172.182293,121.983033
11285,89.612418,101.594929,111.475216,145.412248,93.870905
11287,165.539089,169.21394,135.659022,129.81803,166.33136
17620,40.220948,62.083737,50.337955,83.879184,26.934621
17625,125.772868,136.613042,148.812512,185.195157,132.765271
3749,134.0045074,152.1967408,155.4016056,196.7800712,141.1249434
3747,111.5110116,117.6653042,130.5125638,167.0228304,112.6548708
3742,107.7734616,116.3541738,127.339034,237.7078754,120.9927412
3741,216.563602,215.7026738,190.055155,190.2477694,224.865069
13531,146.128393,161.698182,129.108408,123.007821,152.705176
4621,83.390225,95.096851,106.6173146,140.5721368,90.2357172
13533,124.654555,137.469312,149.216916,182.667924,131.906368
13536,208.846495,223.340317,196.225416,168.799306,214.689217
4628,116.6874862,127.233818,139.3232156,172.7177046,122.9006066
4629,90.1189814,104.242658,114.2639846,148.3392302,104.4063956
11754,262.322157,271.81697,275.525259,308.93253,312.965035
11753,250.228244,246.642838,220.510219,213.851157,251.410013
11751,173.239522,187.223234,201.240903,230.189465,178.664943
11911,95.498053,57.60514,161.971748,216.669445,791.165126667
11758,119.662847,130.199103,143.856817,177.012772,122.758218
19560,99.890078,110.365743,123.806988,156.644014,111.033533
14534,98.477652,107.941213,121.148609,154.27876,113.149188
19563,103.713148,114.944327,127.442108,159.838373,110.686994
19566,106.797966,117.870358,130.125393,163.921291,113.427764
16395,89.592369,100.914232,112.762673,146.762119,99.517267
19569,103.554696,96.492634,108.70132,141.473196,97.155922
14536,145.710437,144.826772,158.165068,195.988753,137.710975
20731,88.653086,100.290958,113.440056,152.141202,106.891654
20733,63.060661,74.651955,46.310218,14.566221,69.903117
20884,127.368033,138.351567,150.63913,184.424382,133.566698
20883,145.783561,133.989389,164.9463075,188.974096,161.719285
20734,36.697235,41.391264,26.912192,58.805195,47.916071
20880,78.255867,92.165145,103.872096,137.47011,90.637766
20738,110.260761,121.687325,133.392413,166.203372,116.03797
4400,102.5040592,113.2663526,125.7191676,161.2109124,113.2440798
33552,87.190234,98.06328,123.773513,159.931093,89.806405
13288,26.198633,37.865895,45.01191,87.481878,28.656675
175,105.0137296,116.5755118,126.594842,160.532,110.2872796
14533,101.840795,110.764932,124.504748,158.341253,111.177003
13283,36.171887,42.672973,28.720291,52.770538,49.897983
13282,85.528053,95.486176,109.516429,153.981175,96.19374
13280,99.035924,111.5828,122.220291,154.146376,104.75076
11994,136.184653,144.1535,155.872147,192.887908,143.689166
21930,104.630752,114.755695,128.394389,159.393292,111.259063
21283,112.590055,130.30068,135.47656,182.77272,113.175161
21280,112.789132,143.31204,127.944233,160.326952,124.382884
21934,84.74475,94.925436,107.926087,141.170975,97.283713
21284,116.081368,123.447348,139.389241,173.084357,121.824587
21937,108.561243,120.065298,117.404622,152.371125,117.111075
32445,82.588442,94.20246,107.642597,138.935846,93.885679
10390,32.30954,42.416,29.62544,67.220441,41.063814
10394,86.455075,166.095205,81.399395,51.642557,109.69095
30513,48.555337,45.87772,46.23038,62.194748,64.587897
31168,114.357851,100.598958,129.645254,154.88777,142.422965
16933,146.888702,157.402055,171.240335,204.224672,156.669017
16930,91.824904,102.568515,117.135807,148.828264,102.455587
16931,132.38767,143.358118,155.226258,189.699198,139.675682
34428,97.701541,110.223118,124.810378,158.188402,110.066548
35112,103.190174,114.106283,130.208271,165.768383,116.512895
6217,134.1081178,146.8562362,163.2239374,190.8858918,150.1916394
6216,36.4442724,42.0670434,24.6217706,60.5598966,36.412317
6215,60.0830646,63.1170246,35.9580082,24.738743,66.8139932
12225,94.374534,107.071363,117.80358,151.88673,102.013633
6213,99.6001634,109.5985702,128.9979132,163.2244042,93.3325708
6212,41.0937092,51.125185,36.1937948,57.1268394,29.4632928
12220,112.762841,119.500659,131.456491,165.009497,121.543661
6210,91.6543706,103.679078,116.2743682,149.3035208,99.1758716
274,92.3993272,103.5975378,115.364068,149.7445164,98.9962958
6219,93.5590178,103.8561738,115.817394,150.407231,99.9000476
32016,93.115869,104.824251,144.635131,150.255362,100.146033
15708,144.418424,153.041249,164.442993,199.863017,149.002731
22994,98.165147,109.572309,121.246022,155.145242,104.926732
15701,169.927412,185.406607,160.161311,132.529871,182.762242
15702,107.590654,118.858404,131.683336,164.87447,114.480949
277,97.9217096,109.0471132,120.7895282,154.4893752,105.2860634
29370,257.04124,274.489741,236.194048,206.55144,268.276387
29376,96.605358,112.891754,122.312833,156.027145,104.912016
29377,109.622406,122.042362,133.173004,166.899987,120.266741
29375,105.711835,117.165249,129.354979,162.241892,113.666544
10576,18.770956,31.374435,46.979963,86.586311,28.816768
29379,35.622055,51.174676,49.731912,72.340132,24.497181
24147,106.203084,115.147833,126.891358,161.247954,114.50851
21424,91.088093,102.879584,114.913043,148.257973,98.174466
24142,95.350366,106.593912,119.575328,152.612109,101.228419
18931,107.799739,118.989249,132.175981,164.676095,115.65621
18939,96.072723,110.315133,119.588525,153.236425,102.664936
206,102.7240144,111.7607646,123.1804658,189.8442624,110.905827
32467,100.417479,113.617103,126.482283,157.393669,107.169967
30628,114.08805875,257.6549075,200.005257,207.794131,161.806756
34910,112.880547,124.069226,137.399634,170.87686,118.520327
33759,72.569851,86.168667,54.151144,67.465935,74.439128
30623,94.661947,105.54467,117.965101,152.43124,100.91523
30621,104.279051,116.863915,137.06985,167.691509,119.796817
30626,124.146299,130.105411,141.848641,175.420028,123.949644
30625,112.296427,124.126338,135.805624,168.741287,121.169218
28592,73.013895,88.489997,57.901721,54.452824,83.515308
33025,112.318511,123.549589,135.968916,169.401845,119.062506
29660,91.89005,103.519311,114.918531,149.458607,102.262053
18824,84.927444,96.27602,109.027702,141.450162,95.123859
32140,85.588398,96.516391,109.043343,142.362966,93.115093
18534,111.435451,123.604702,135.646569,169.422784,120.070883
18823,113.738468,122.593194,137.420186,168.064934,117.56299
11841,102.307813,107.180675,118.673545,152.36503,102.535374
33750,123.701566,135.27992,145.340213,185.378618,130.312282
29596,114.560176,126.31388,138.198988,171.738973,121.159692
33937,90.182894,101.633828,112.194305,147.407185,98.039975
29594,40.648131,52.23,44.94447,80.524329,28.469266
29590,109.605916,120.819309,133.204276,166.972951,115.365012
18312,106.684655,119.083623,130.716511,165.937332,113.951195
16505,90.798933,101.503589,114.491514,149.844628,99.093545
24553,102.245872,113.968255,125.63207,159.423354,108.833212
14344,112.785188,126.347508,145.261795,176.45854,126.394059
24554,102.586586,112.059404,124.21905,156.096202,106.86049
24559,153.774421,117.380291,133.268808,173.933469,111.050348
33241,92.099502,106.089264,115.958944,149.509559,104.168834
34913,101.259036,112.671417,124.858115,158.135998,107.49741
33240,87.242055,98.507935,110.177884,143.807943,92.935487
11119,102.254506,113.129674,125.549899,158.914448,110.19097
11118,104.470215,114.671594,126.938698,160.569205,108.826815
690,119.6688628,136.9520914,143.1406372,184.34876,128.5641478
691,118.0459248,128.8314116,141.5819034,176.100746,126.5034494
697,115.6407016,136.754255,12101.6670348,167.773474,122.2468858
28359,197.636611,200.379545,173.662521,161.981297,203.257544
28357,138.804335,151.237954,167.742326,215.191649,149.708139
28356,86.183391,96.807893,108.132723,141.993955,95.026441
698,133.4444814,147.6974888,178.2437734,194.1808518,144.842986
699,114.9392104,126.6452228,139.2972572,171.4359126,121.1507958
28421,99.017115,110.161889,122.025012,155.59539,104.309179
28352,148.231539,162.188733,124.498514,107.982192,153.544531
28423,119.411226,129.418941,142.37172,175.953779,125.092813
28422,81.568945,89.144737,104.946822,137.15089,90.077089
34300,221.819065,224.782972,187.589993,153.932965,215.729971
30330,80.159936,92.898133,103.098677,137.420207,90.639702
34304,20.784663,32.789121,45.910464,82.239361,34.342966
34307,209.007461,212.346038,184.558289,173.360257,215.318337
30333,161.527849,161.95614,186.047983,204.211,176.866554
34308,222.77211,353.005367,219.104585,309.130221,228.439221
30338,221.982709,225.555422,198.376545,186.511079,228.700703
31575,116.126985,115.603635,127.209529,169.128572,115.039366
14525,105.449991,117.393226,132.477564,163.195744,114.437098
31577,87.165894,98.895072,109.133766,142.073193,98.013982
13842,79.307758,90.526523,104.1803,143.655099,88.654893
32863,107.577005,119.158597,130.527286,164.570247,113.722855
15165,134.944498,146.527699,158.538053,200.211641,137.027765
32861,259.537595,264.384667,233.560224,205.530375,270.094977
32866,122.458066,129.257365,162.133946,197.032419,127.880712
19104,81.064901,92.552768,106.816621,138.594426,91.093385
31902,246.992297,124.175266,123.112848,161.54967,291.414956
35218,108.92991,120.477818,132.654146,165.951163,115.441306
35219,148.972976,160.478768,171.88496,205.807416,155.016785
17031,91.646393,100.455658,114.890751,149.933591,95.095661
35214,225.884761,229.378213,204.300568,192.770009,234.398654
23264,119.24157,129.666747,142.142836,175.27861,124.36257
23262,115.51616,126.175691,139.317205,172.862931,122.274771
11560,157.356395,168.898923,180.868526,214.281235,166.227578
11561,124.983419,135.480813,150.691743,189.025308,127.696139
11562,113.722449,125.210257,138.227586,172.185437,121.208104
11563,88.689764,99.869716,112.333237,147.155357,99.575181
23268,105.164569,118.136132,128.264718,163.628337,126.78879
20741,115.163484,129.974352,135.042456,167.90912,121.701032
20742,93.317398,104.841765,117.623828,150.428352,99.376858
28383,177.124679,183.923104,196.043397,229.977041,180.285289
11811,115.901181,126.291998,138.335255,172.138354,122.07622
22247,116.908551,128.624426,146.265542,191.580852,127.167089
22242,251.653968,266.983384,231.307538,197.790001,256.070948
25049,142.663077,156.401915,175.292177,206.139342,148.303681
25738,164.06988,169.049127,141.284865,131.880941,171.009758
19856,87.334362,102.487312,114.391178,141.850549,96.347465
25737,29.157608,40.816322,21.220174,57.845532,39.084141
31389,3.904209,15.438327,31.262219,68.902493,17.076067
25047,212.693876,230.354552,205.484842,151.481045,213.223686
27398,98.597776,110.354729,123.395885,160.862526,109.915502
27394,97.169792,110.436768,122.796688,156.293872,108.635747
27391,110.633522,139.708871,133.489382,176.90326,120.321693
2792,95.4805446,108.362518,132.9230088,153.2533556,118.3935212
20035,106.499108,117.340945,131.067431,166.959785,111.596643
32608,79.25775,90.595121,102.68017,136.622263,86.267284
20374,158.818406,163.751547,141.027131,110.15877,174.127851
258,178.387236,184.1159028,174.8671838,223.9712708,171.068655
32609,132.140377,136.67854,149.945167,195.309936,135.035276
32071,168.146959,156.975659,183.928829,211.61489,182.05426
32070,87.302319,98.922788,111.058565,144.279948,93.44478
16233,84.653385,96.944797,108.687698,142.283269,95.675481
32072,124.749784,134.202254,154.749346,195.834503,142.852045
16235,115.795922,127.214322,140.914358,185.524436,129.053035
16234,160.571797,146.630645,177.444161,201.595752,171.264786
19917,220.072672,222.689003,203.631259,184.277781,226.560484
32076,117.266008,128.350167,146.020306,179.105928,126.586692
12038,123.338311,143.528922,138.742831,171.368287,124.621275
12032,144.706336,192.024,241.77083,451.301179,140.509933
12031,82.386651,95.750473,107.09007,139.927625,93.632398
12036,221.119165,224.844389,197.723861,185.38184,227.726705
12035,82.752819,84.184415,93.228121,138.523544,80.133294
12034,103.292853,114.99645,126.947876,158.931356,110.590085
19320,81.545407,95.248118,106.017022,138.506232,94.104428
30223,117.289708,129.524462,142.505711,175.890154,125.327801
19326,60.527847,72.032082,43.516955,12.319101,67.43805
21638,597.40261,277.314938,271.921718,265.009717,282.585849
32604,64.857531,76.031447,50.53222,9.691007,74.804608
16192,114.911219,128.822193,138.354272,173.898012,129.31313
21636,213.77819,253.376455,204.295895,160.210921,222.781781
23836,87.55047,98.704583,111.261386,144.604426,93.663985
3683,3.9203338,15.7068324,29.0883132,67.4658956,17.159581
3682,155.220204,163.4384202,125.529318,92.036063,154.5217848
3680,97.0414276,108.0586972,120.8841458,157.46599,105.307874
3687,92.8432314,100.2965194,115.9503594,145.557994,100.9980104
3686,21.7466924,34.7716684,42.7957332,79.27528,25.8915892
3685,79.8488228,88.4335284,62.846989,37.2576848,86.61644
2518,95.6204736,106.236386,106.3801564,140.1521944,92.7275706
2519,101.0278094,107.170121,122.0344564,151.9509812,105.9585238
2515,97.4920898,114.7659494,114.5951462,147.1890726,97.7751752
2516,80.5547684,91.791839,105.5070932,138.1157656,90.7390646
2517,95.9825088,107.5320028,120.9308402,151.7786412,106.7243738
2510,120.9250032,144.5938462,143.8935842,178.068977,127.6642052
12028,115.887895,124.95695,138.440704,170.923684,122.873405
22812,104.442525,115.761352,127.794048,161.209478,110.615127
22813,173.097236,178.114733,150.082815,140.825518,179.609083
3537,102.544917,114.4785638,126.4801022,159.647879,110.9660388
3539,128.362471,139.9400728,152.996383,183.9589234,137.4580502
3538,90.118674,101.8798284,115.1391982,154.5276216,98.8689608
22296,114.053992,117.052878,141.428364,190.135387,124.806458
34548,109.074999,120.887974,132.847241,167.970186,115.760176
10760,95.888052,107.73093,120.188791,159.942294,97.448992
22520,109.497236,127.470734,134.264633,166.4459,117.018987
10767,119.899844,130.551598,143.653821,176.552863,125.827041
14866,95.714835,107.347319,119.372348,153.159165,102.355354
14640,103.276512,114.282111,126.670508,160.467789,109.720943
18890,89.734376,100.182136,111.989015,148.647894,100.589533
18897,15.300378,27.398939,34.873731,68.722837,18.185607
18896,64.836357,75.39118,68.73047,103.800563,52.473685
18895,209.49019,224.468695,191.97177,153.729182,215.735647
18894,151.779484,169.505057,178.110435,211.768973,160.086477
18544,107.100229,118.30647,130.427085,169.831896,113.474615
18898,5.42008,17.080896,30.914552,68.089577,18.917841
4164,100.964065,110.9913828,125.1305722,162.5076038,106.348054
13070,63.814045,72.266176,40.030056,25.559313,70.016746
13071,107.434238,118.846873,131.350835,165.203936,114.810515
13072,94.742796,106.369979,118.43255,151.987001,101.987213
13073,142.537902,155.84732,164.748278,193.845633,147.701256
13074,142.286292,153.530921,167.511009,199.92867,160.313441
4161,126.806963,125.1241214,137.0413336,187.3510262,119.6350704
13077,93.16278,102.770172,127.332298,154.754841,102.593153
30437,72.708107,80.536813,48.003181,31.319761,78.66825
13079,109.002284,114.57799,131.477169,161.185789,114.681616
19234,171.413638,319.081517,155.857046,448.387764,149.05796
30432,13.155889,24.396382,44.043439,70.799386,26.416058
30430,84.636964,97.257668,108.367714,141.814236,98.536122
33336,89.820677,101.277189,113.32191,146.94343,96.521786
33529,82.807017,98.712606,108.328022,141.987093,94.089385
16747,113.659935,127.91815,120.536599,157.361093,121.079597
18761,216.626792,233.4095,200.479314,193.759202,227.203347
33526,158.657875,157.201515,180.159394,195.275401,178.451197
33527,182.153438,156.139159,180.87847625,210.62226,187.299193
33520,103.208673,114.708046,127.051311,160.868004,111.038681
33521,86.754495,97.500604,109.456086,143.309735,91.993938
18095,20.682163,39.045065,25.166458,58.683993,10.858499
18766,102.338958,113.719223,125.940339,159.404962,110.569638
20273,45.812615,47.686975,42.160594,73.980069,22.975336
27555,185.69956,184.092412,197.292632,225.133568,189.889344
20277,87.162113,98.719094,110.969946,144.166771,94.07083
27558,61.326243,65.909776,51.462492,79.187878,71.45534
20279,197.52037,199.557883,173.324467,161.994023,203.674603
10185,81.701317,89.258772,58.626669,36.807311,86.342266
10184,126.667602,138.506922,151.564102,184.496132,134.098973
10181,90.238979,101.111619,115.567756,147.785366,100.340223
10180,83.088759,94.066191,106.523393,141.777466,93.218225
10189,95.799453,106.293145,119.413223,152.710869,106.570277
10188,121.59401,122.855571,133.314467,170.084495,183.701385
29298,91.270977,102.771695,114.801835,148.218953,97.141034
29748,116.78313,130.725389,126.474725,160.038523,127.009529
29742,90.487269,103.81644,115.967984,159.722369,99.999447
29741,99.06183,113.084634,123.928889,157.002991,109.760314
29292,100.714735,116.244474,122.909441,172.470971,106.181503
29297,155.278897,167.206026,180.074594,209.768819,161.263067
23071,85.2765,94.706056,109.837962,141.004599,94.118275
23077,42.192729,44.407419,65.367259,88.729283,54.44788
23076,114.706488,130.267355,138.239605,178.758826,120.495749
23074,36.850211,36.480492,51.416074,81.493093,48.859604
30293,54.829718,126.233965,77.049706,108.198171,68.023074
30292,88.020494,105.040793,112.429038,162.965392,103.737744
30291,214.667617,217.845863,190.173363,178.932426,220.013308
30297,81.516579,93.088636,106.738617,139.405512,92.506857
29126,91.213928,88.345024,135.903011,145.709146,130.040074
29125,251.681735,256.955331,218.038157,183.746075,249.882269
28027,109.509711,121.584229,133.32442,177.244025,114.607971
29128,77.470139,88.350473,58.34431,34.195636,83.314271
31749,112.26382,124.184707,135.985818,169.913958,118.58006
31746,116.284186,112.458218,124.564771,152.154734,110.13093
31744,119.071876,117.215957,152.731701,170.600015,130.0314
24633,52.989227,58.161925,35.774107,79.575246,69.71242
31742,156.185207,140.763959,159.649567,210.738372,140.639357
31215,85.986243,97.431394,110.303023,143.434941,96.851198
31741,85.391516,96.963865,109.366224,142.416289,92.491164
34538,108.135721,118.841912,138.082183,164.514625,115.094907
